model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness
Kermut,kermut,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,fold_random_5,0.15108716213947104,0.8747890500862793
Kermut,kermut,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,fold_modulo_5,0.3615090367885346,0.7493532260668291
Kermut,kermut,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,fold_contiguous_5,0.39528771959227477,0.7473302126081857
Kermut,kermut,PSAE_SYNP2_Tsuboyama_2023_1PSE,PSAE_SYNP2,fold_random_5,0.16023388142510994,0.9065773418713015
Kermut,kermut,PSAE_SYNP2_Tsuboyama_2023_1PSE,PSAE_SYNP2,fold_modulo_5,0.39567513723150294,0.7311380975593876
Kermut,kermut,PSAE_SYNP2_Tsuboyama_2023_1PSE,PSAE_SYNP2,fold_contiguous_5,0.40643512088701816,0.7182611330585218
Kermut,kermut,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_random_5,0.4630788762143617,0.7080195820232129
Kermut,kermut,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_modulo_5,0.5303653242193482,0.6632462776207521
Kermut,kermut,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_contiguous_5,0.6389760521937209,0.5945345938333954
Kermut,kermut,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_random_5,0.3713313677173846,0.6474628551632299
Kermut,kermut,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_modulo_5,0.5054375658071049,0.5891728097288766
Kermut,kermut,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_contiguous_5,0.6217540677797496,0.5351043373511741
Kermut,kermut,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_random_5,0.29265325608431847,0.8411522928289531
Kermut,kermut,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_modulo_5,0.6038316607486008,0.6288325193579555
Kermut,kermut,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_contiguous_5,0.7383514544089457,0.5134485862642336
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,fold_random_5,0.37095809025803583,0.7869578139558416
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,fold_modulo_5,0.58548851579661,0.647046351632345
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,fold_contiguous_5,0.6472656675904631,0.6332282201443662
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,fold_random_5,0.41280586155781684,0.781598759122246
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,fold_modulo_5,0.5928824578708256,0.6577097585109354
Kermut,kermut,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,fold_contiguous_5,0.5988181810590795,0.6589261423559502
Kermut,kermut,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_random_5,0.43847688357616804,0.7612676866179828
Kermut,kermut,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_modulo_5,0.47778096794808744,0.721864714008798
Kermut,kermut,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_contiguous_5,0.522076883372385,0.68269085975422
Kermut,kermut,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_random_5,0.3559244492625885,0.7188769200406925
Kermut,kermut,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_modulo_5,0.7460670809040539,0.4708270062734328
Kermut,kermut,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_contiguous_5,0.8680613118899012,0.4037976254228126
Kermut,kermut,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,fold_random_5,0.3080416461545402,0.8051489530939351
Kermut,kermut,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,fold_modulo_5,0.5012042952542806,0.6357515242041882
Kermut,kermut,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,fold_contiguous_5,0.6852598770338977,0.5732022017093883
Kermut,kermut,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,fold_random_5,0.29307172066428283,0.8081402181103303
Kermut,kermut,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,fold_modulo_5,0.7156569622447001,0.6052369072568464
Kermut,kermut,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,fold_contiguous_5,0.7866000240946729,0.6266015733879303
Kermut,kermut,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_random_5,0.47099499645885784,0.6828065768819939
Kermut,kermut,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_modulo_5,0.6821852417342014,0.5338236413738406
Kermut,kermut,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_contiguous_5,0.7324088458084338,0.5193694081183203
Kermut,kermut,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_random_5,0.21365495431455436,0.820371538082359
Kermut,kermut,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_modulo_5,0.5565383575862335,0.642272719499924
Kermut,kermut,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_contiguous_5,0.709665770100303,0.5973335691981302
Kermut,kermut,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,fold_random_5,0.23753725558591565,0.8769016750566011
Kermut,kermut,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,fold_modulo_5,0.5050084731575936,0.7066252537876543
Kermut,kermut,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,fold_contiguous_5,0.518780844438164,0.6941514119419449
Kermut,kermut,RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,fold_random_5,0.7222719964764449,0.43073272663273354
Kermut,kermut,RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,fold_modulo_5,0.7219671390909277,0.4233209271386334
Kermut,kermut,RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,fold_contiguous_5,0.7927511196382349,0.44325565465141803
Kermut,kermut,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_random_5,0.3083829128194507,0.8387751775627643
Kermut,kermut,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_modulo_5,0.47003976285005716,0.7193317329691971
Kermut,kermut,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_contiguous_5,0.5660068616400011,0.6715910657205598
Kermut,kermut,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,fold_random_5,0.3767798708520917,0.7694063721992243
Kermut,kermut,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,fold_modulo_5,0.5536460787991891,0.653104456965063
Kermut,kermut,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,fold_contiguous_5,0.5693507033078526,0.6437714921997871
Kermut,kermut,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,fold_random_5,0.21721233927560368,0.8233339459796801
Kermut,kermut,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,fold_modulo_5,0.44431128022444405,0.7025161044061881
Kermut,kermut,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,fold_contiguous_5,0.4622306006733142,0.683060023452905
Kermut,kermut,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,fold_random_5,0.15773066894744875,0.9011885051697218
Kermut,kermut,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,fold_modulo_5,0.2039866148298556,0.8713397774676263
Kermut,kermut,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,fold_contiguous_5,0.22268668232932792,0.8705073007915773
Kermut,kermut,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,fold_random_5,0.17836270320594094,0.9103342800193172
Kermut,kermut,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,fold_modulo_5,0.3321806398904485,0.8349810055899596
Kermut,kermut,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,fold_contiguous_5,0.32913270944191786,0.8432305590135114
Kermut,kermut,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,fold_random_5,0.10515149625371308,0.9239149596937263
Kermut,kermut,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,fold_modulo_5,0.32124215926189,0.7814998995481178
Kermut,kermut,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,fold_contiguous_5,0.3798353234921923,0.7461958833503661
Kermut,kermut,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,fold_random_5,0.11591517041423072,0.9372429941064033
Kermut,kermut,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,fold_modulo_5,0.3036952874664695,0.8288035372750576
Kermut,kermut,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,fold_contiguous_5,0.2662234172294702,0.8504599792485488
Kermut,kermut,RDRP_I33A0_Li_2023,RDRP_I33A0,fold_random_5,0.5137071504018198,0.6580737605501906
Kermut,kermut,RDRP_I33A0_Li_2023,RDRP_I33A0,fold_modulo_5,0.6830816600505198,0.5477173680424174
Kermut,kermut,RDRP_I33A0_Li_2023,RDRP_I33A0,fold_contiguous_5,0.7355590883491604,0.5079024890741735
Kermut,kermut,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_random_5,0.5846450993017562,0.5786576392380194
Kermut,kermut,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_modulo_5,0.8015032060937369,0.40734017869787315
Kermut,kermut,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_contiguous_5,0.9355184433143334,0.33080777847293086
Kermut,kermut,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,fold_random_5,0.2515972176542198,0.8636942178659841
Kermut,kermut,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,fold_modulo_5,0.5301959001757041,0.7074483199531261
Kermut,kermut,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,fold_contiguous_5,0.5349678034100679,0.710534478620408
Kermut,kermut,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,fold_random_5,0.15128067811577275,0.8047524207963942
Kermut,kermut,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,fold_modulo_5,0.4343305890109535,0.6114006408661916
Kermut,kermut,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,fold_contiguous_5,0.4748517272044232,0.6594882730482511
Kermut,kermut,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_random_5,0.4489599555047915,0.7366604743132932
Kermut,kermut,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_modulo_5,0.6498251859800563,0.6086742877000041
Kermut,kermut,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_contiguous_5,0.7227558565902775,0.6202487809393169
Kermut,kermut,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_random_5,0.3217085867636899,0.8460314404195171
Kermut,kermut,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_modulo_5,0.5326602712980404,0.7247825868965039
Kermut,kermut,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_contiguous_5,0.6634333222707541,0.6960567942355177
Kermut,kermut,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_random_5,0.28370085817106677,0.7577167481138692
Kermut,kermut,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_modulo_5,0.5967655726876024,0.6006903787083165
Kermut,kermut,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_contiguous_5,0.6216649319317137,0.604556297653828
Kermut,kermut,RNC_ECOLI_Weeks_2023,RNC_ECOLI,fold_random_5,0.26942912356648924,0.7175171100765
Kermut,kermut,RNC_ECOLI_Weeks_2023,RNC_ECOLI,fold_modulo_5,0.4277450621892715,0.6727193152285855
Kermut,kermut,RNC_ECOLI_Weeks_2023,RNC_ECOLI,fold_contiguous_5,0.4492750026172244,0.669092403107951
Kermut,kermut,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,fold_random_5,0.1219674305523372,0.9384588377199053
Kermut,kermut,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,fold_modulo_5,0.2255526418489849,0.8825174873535393
Kermut,kermut,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,fold_contiguous_5,0.2383892697844805,0.8745804451608726
Kermut,kermut,RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,fold_random_5,0.40935626134321484,0.5834715284715285
Kermut,kermut,RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,fold_modulo_5,0.5125543663437058,0.5532761682761682
Kermut,kermut,RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,fold_contiguous_5,0.5784584287796428,0.5054459429459429
Kermut,kermut,RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,fold_random_5,0.48016187076465994,0.7135245310245311
Kermut,kermut,RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,fold_modulo_5,0.6687887685386212,0.5822763347763347
Kermut,kermut,RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,fold_contiguous_5,0.6279693396717769,0.6139074814074814
Kermut,kermut,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,fold_random_5,0.1331497115604086,0.9167753237015321
Kermut,kermut,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,fold_modulo_5,0.29647427878001664,0.7969163346574324
Kermut,kermut,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,fold_contiguous_5,0.3651548975820488,0.7880371266219007
Kermut,kermut,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,fold_random_5,0.26069927379811636,0.8369084341819099
Kermut,kermut,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,fold_modulo_5,0.4286598978008044,0.7384013056001415
Kermut,kermut,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,fold_contiguous_5,0.4411888384879851,0.7279916477952978
Kermut,kermut,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,fold_random_5,0.29413014380396035,0.7913813602921534
Kermut,kermut,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,fold_modulo_5,0.44618613878014424,0.7072317315466656
Kermut,kermut,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,fold_contiguous_5,0.4686436707449343,0.6951999200767809
Kermut,kermut,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,fold_random_5,0.15095204606890675,0.9223398641068137
Kermut,kermut,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,fold_modulo_5,0.48566247899844023,0.7298364461588662
Kermut,kermut,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,fold_contiguous_5,0.48011858624621045,0.7465090746741806
Kermut,kermut,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,fold_random_5,0.21603106548969325,0.8956019781414919
Kermut,kermut,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,fold_modulo_5,0.4603372533132466,0.7375654217479674
Kermut,kermut,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,fold_contiguous_5,0.47719383090131134,0.7422269469405219
Kermut,kermut,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_random_5,0.5018767797330441,0.7358499178625393
Kermut,kermut,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_modulo_5,0.5932293470774767,0.6678672012020704
Kermut,kermut,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_contiguous_5,0.7014008852935646,0.6126527231577369
Kermut,kermut,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,fold_random_5,0.15070147791791882,0.9171256926488187
Kermut,kermut,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,fold_modulo_5,0.3347308362685601,0.778741645597488
Kermut,kermut,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,fold_contiguous_5,0.38718468995523425,0.7518101299524708
Kermut,kermut,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_random_5,0.9913671381345487,0.1549386904434827
Kermut,kermut,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_modulo_5,0.9793379452520588,0.18391474052817774
Kermut,kermut,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_contiguous_5,0.9733930750332647,0.19321983047184885
Kermut,kermut,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,fold_random_5,0.10754382144342126,0.9202208432591148
Kermut,kermut,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,fold_modulo_5,0.1977098214253144,0.8586012132850384
Kermut,kermut,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,fold_contiguous_5,0.2143603648255003,0.839685228332491
Kermut,kermut,SERC_HUMAN_Xie_2023,SERC_HUMAN,fold_random_5,0.321776228727912,0.6595400960808571
Kermut,kermut,SERC_HUMAN_Xie_2023,SERC_HUMAN,fold_modulo_5,0.45858074595544235,0.6069321192252244
Kermut,kermut,SERC_HUMAN_Xie_2023,SERC_HUMAN,fold_contiguous_5,0.47243514109870205,0.619494341547726
Kermut,kermut,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,fold_random_5,0.558044465128064,0.6491497367186881
Kermut,kermut,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,fold_modulo_5,0.7011024695990791,0.5388503487292289
Kermut,kermut,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,fold_contiguous_5,0.7421476282751467,0.5217769045458597
Kermut,kermut,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,fold_random_5,0.17935256120518053,0.9071334514911528
Kermut,kermut,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,fold_modulo_5,0.42838610252081843,0.724399411088027
Kermut,kermut,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,fold_contiguous_5,0.46569684831429115,0.6964977744006384
Kermut,kermut,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,fold_random_5,0.1801759036415921,0.9051672923088281
Kermut,kermut,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,fold_modulo_5,0.3592981979643816,0.7940627906400342
Kermut,kermut,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,fold_contiguous_5,0.3687114142043384,0.799584579233053
Kermut,kermut,SPG1_STRSG_Olson_2014,SPG1_STRSG,fold_random_5,0.18425608738315913,0.8671593674270781
Kermut,kermut,SPG1_STRSG_Olson_2014,SPG1_STRSG,fold_modulo_5,0.6550561426191288,0.5591661024349704
Kermut,kermut,SPG1_STRSG_Olson_2014,SPG1_STRSG,fold_contiguous_5,0.7874392283358556,0.5537816828625304
Kermut,kermut,SPG1_STRSG_Wu_2016,SPG1_STRSG,fold_random_5,0.7137377156134149,0.7805331510594669
Kermut,kermut,SPG1_STRSG_Wu_2016,SPG1_STRSG,fold_modulo_5,4.514370357946544,0.7778263841421736
Kermut,kermut,SPG1_STRSG_Wu_2016,SPG1_STRSG,fold_contiguous_5,4.514370357946544,0.7778263841421736
Kermut,kermut,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,fold_random_5,0.11862032170674933,0.9202390105726714
Kermut,kermut,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,fold_modulo_5,0.3309338545403415,0.8077459082156611
Kermut,kermut,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,fold_contiguous_5,0.34194487404764223,0.7901680283661389
Kermut,kermut,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,fold_random_5,0.20686576845930413,0.8408196821904702
Kermut,kermut,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,fold_modulo_5,0.5219206402866627,0.7055112789532416
Kermut,kermut,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,fold_contiguous_5,0.582462477467567,0.6947135396694627
Kermut,kermut,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,fold_random_5,0.16006605652262226,0.9073633639259401
Kermut,kermut,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,fold_modulo_5,0.3813839532367717,0.7784005808850556
Kermut,kermut,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,fold_contiguous_5,0.4054561034344765,0.7789097149835791
Kermut,kermut,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,fold_random_5,0.15161348708303737,0.9088873171618606
Kermut,kermut,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,fold_modulo_5,0.40432495751627046,0.7446667085186307
Kermut,kermut,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,fold_contiguous_5,0.3805027576591821,0.770883819893963
Kermut,kermut,SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,fold_random_5,0.14329679593100908,0.9306414213570149
Kermut,kermut,SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,fold_modulo_5,0.2909520717285765,0.8644041310482008
Kermut,kermut,SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,fold_contiguous_5,0.2859113693829142,0.8784314901319819
Kermut,kermut,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,fold_random_5,0.10185618158880218,0.9382287087044289
Kermut,kermut,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,fold_modulo_5,0.23300454956330538,0.8575352795210228
Kermut,kermut,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,fold_contiguous_5,0.315079686090646,0.8586159898704275
Kermut,kermut,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,fold_random_5,0.11920239781333448,0.9370985632948917
Kermut,kermut,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,fold_modulo_5,0.3582397490293144,0.7745032991519863
Kermut,kermut,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,fold_contiguous_5,0.35778670370495774,0.7893436788831159
Kermut,kermut,SRC_HUMAN_Ahler_2019,SRC_HUMAN,fold_random_5,0.3512288137370209,0.8262563400638858
Kermut,kermut,SRC_HUMAN_Ahler_2019,SRC_HUMAN,fold_modulo_5,0.6355908631934828,0.64993337758495
Kermut,kermut,SRC_HUMAN_Ahler_2019,SRC_HUMAN,fold_contiguous_5,0.6917929543992349,0.6541699519141855
Kermut,kermut,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,fold_random_5,0.5039263493227123,0.7400088472570614
Kermut,kermut,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,fold_modulo_5,0.7999585426859942,0.5400269082459864
Kermut,kermut,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,fold_contiguous_5,0.8381492967379646,0.5358735156299407
Kermut,kermut,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,fold_random_5,0.5117511723934306,0.7339785133859078
Kermut,kermut,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,fold_modulo_5,0.7095862917983903,0.5923652051263274
Kermut,kermut,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,fold_contiguous_5,0.7355491119154446,0.5808898826117601
Kermut,kermut,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,fold_random_5,0.5455209053667941,0.6698359183230329
Kermut,kermut,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,fold_modulo_5,0.661753781576927,0.5875749608467653
Kermut,kermut,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,fold_contiguous_5,0.6872192948165404,0.6039353565418494
Kermut,kermut,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,fold_random_5,0.22110867494296504,0.6006375146867128
Kermut,kermut,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,fold_modulo_5,0.3496973869667082,0.5623033175932324
Kermut,kermut,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,fold_contiguous_5,0.7303033802359411,0.502857950079604
Kermut,kermut,TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,fold_random_5,0.29895195271641695,0.7803441097390906
Kermut,kermut,TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,fold_modulo_5,0.36302855039557813,0.7606837232738441
Kermut,kermut,TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,fold_contiguous_5,0.6649738033561388,0.654151190797974
Kermut,kermut,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,fold_random_5,0.6186778493104683,0.5825109584740509
Kermut,kermut,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,fold_modulo_5,0.8168485651387398,0.42349400221748845
Kermut,kermut,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,fold_contiguous_5,0.8889461111632793,0.5117332738337883
Kermut,kermut,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,fold_random_5,0.09049175091686834,0.9284362941149957
Kermut,kermut,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,fold_modulo_5,0.22205677378233762,0.8486082273128353
Kermut,kermut,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,fold_contiguous_5,0.2639384183595926,0.8494014030022673
Kermut,kermut,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,fold_random_5,0.1631370144026086,0.9160196506574683
Kermut,kermut,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,fold_modulo_5,0.3924975872337088,0.7653514943434457
Kermut,kermut,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,fold_contiguous_5,0.4004557310358473,0.7636044886285818
Kermut,kermut,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,fold_random_5,0.09873768502873134,0.9440047653625983
Kermut,kermut,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,fold_modulo_5,0.2624197314467529,0.8471569963199895
Kermut,kermut,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,fold_contiguous_5,0.2792262033136224,0.846439725660267
Kermut,kermut,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,fold_random_5,0.8420199284573183,0.42404113144847977
Kermut,kermut,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,fold_modulo_5,0.9076934389270878,0.3476194748912843
Kermut,kermut,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,fold_contiguous_5,0.931113832023046,0.3211759346221371
Kermut,kermut,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,fold_random_5,0.5010964661395305,0.6266804661307765
Kermut,kermut,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,fold_modulo_5,0.5450009892447116,0.6098712818873196
Kermut,kermut,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,fold_contiguous_5,0.5874906348868124,0.6273483735665627
Kermut,kermut,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,fold_random_5,0.46465065330712413,0.6458802795203793
